url,name,address,city,state,phone
http://chinookdental.dentist/,Results,"530 25 St, Fort Macleod, AB T0L 0Z0, Canada",AB T0L 0Z0,Canada,+1 403-553-3359
https://m.facebook.com/profile.php?id=100015471067169&ref=content_filter,Results,"Stand Off, AB T0L 1Y0, Canada",AB T0L 1Y0,Canada,+1 403-737-8417
http://www.albertadentalassociation.ca/,Results,,Fort Assiniboine,AB,+1 780-701-8668
http://shorewooddentalmn.com/,Results,"1570 US-71, International Falls, MN 56649",International Falls,MN,(218) 285-7078
https://fortdental.com/,Results,"10010 88 Ave #201, Fort Saskatchewan, AB T8L 0A8, Canada",AB T8L 0A8,Canada,+1 780-998-7165
https://www.cornerstonedentalfs.ca/,Results,"9410 86 Ave Unit 101, Fort Saskatchewan, AB T8L 4P4, Canada",AB T8L 4P4,Canada,+1 780-998-4800
https://riverpointedental.ca/,Results,"9902 93 St #1, Fort Saskatchewan, AB T8L 4K8, Canada",AB T8L 4K8,Canada,+1 780-997-0611
http://rosscreekdental.com/,Results,"10101 86 Ave #202, Fort Saskatchewan, AB T8L 4P4, Canada",AB T8L 4P4,Canada,+1 780-998-3376
https://towncrestdental.ca/?utm_source=google_organic&utm_medium=gmb_website&utm_campaign=gmb_website_link,Results,"119 Town Crest Rd, Fort Saskatchewan, AB T8L 0G7, Canada",AB T8L 0G7,Canada,+1 780-589-1112
https://www.fortsmilesdental.com/?utm_source=GMB_Listing&utm_medium=organic&utm_campaign=Website_URL,Results,"10404 99 Ave #144, Fort Saskatchewan, AB T8L 3W2, Canada",AB T8L 3W2,Canada,+1 587-200-0376
